time_sec,forward_speed_mps,lateral_speed_mps,total_speed_mps,yaw_rate_deg_s
1785587143.393,0.281656,0.036732,0.284041,-0.638
1785587143.426,0.361590,0.019295,0.362105,-0.089
1785587143.460,0.384101,0.007696,0.384178,-0.373
1785587143.492,0.338169,0.026571,0.339211,-0.405
1785587143.525,0.293329,0.036580,0.295601,-0.622
1785587143.560,0.316870,0.013396,0.317153,-0.299
1785587143.597,0.365043,0.008170,0.365134,0.113
1785587143.627,0.360042,0.020643,0.360634,-0.431
1785587143.661,0.324709,0.034985,0.326588,-0.409
1785587143.695,0.300377,0.029351,0.301807,0.121
1785587143.726,0.314745,0.019525,0.315350,0.855
1785587143.761,0.328294,0.022906,0.329092,0.592
1785587143.792,0.338708,0.037490,0.340776,0.143
1785587143.825,0.341141,0.032363,0.342673,0.042
1785587143.859,0.333866,0.019206,0.334418,0.122
1785587143.892,0.314381,0.017783,0.314883,0.136
1785587143.927,0.304088,0.027900,0.305365,0.516
1785587143.960,0.310567,0.029160,0.311933,0.612
1785587143.994,0.333540,0.020707,0.334182,0.342
1785587144.026,0.352859,0.023675,0.353652,0.001
1785587144.064,0.342362,0.025322,0.343297,0.008
1785587144.091,0.327655,0.027589,0.328814,0.307
1785587144.124,0.310898,0.021838,0.311664,0.405
1785587144.159,0.311229,0.021988,0.312005,0.483
1785587144.191,0.318925,0.024397,0.319857,0.455
1785587144.227,0.330613,0.028210,0.331815,0.371
1785587144.262,0.334857,0.027908,0.336018,0.081
1785587144.293,0.330808,0.026124,0.331838,-0.048
1785587144.326,0.328193,0.020789,0.328851,0.178
1785587144.359,0.325095,0.016236,0.325500,0.178
1785587144.392,0.323591,0.010761,0.323770,0.302
1785587144.427,0.327028,0.011227,0.327221,0.392
1785587144.459,0.327092,0.013905,0.327387,0.351
1785587144.494,0.325664,0.022106,0.326413,0.294
1785587144.527,0.328777,0.016690,0.329200,0.240
1785587144.560,0.332571,0.010164,0.332726,0.242
1785587144.593,0.334182,0.015475,0.334540,0.274
1785587144.626,0.332251,0.022196,0.332992,0.173
1785587144.660,0.321645,0.017264,0.322108,0.119
1785587144.692,0.316613,0.014364,0.316939,0.151
1785587144.725,0.320933,0.015838,0.321323,0.109
1785587144.760,0.322153,0.018213,0.322667,0.137
1785587144.791,0.327217,0.015406,0.327579,0.176
1785587144.826,0.331818,0.010501,0.331984,0.061
1785587144.862,0.330077,0.011936,0.330293,0.058
1785587144.893,0.328414,0.013267,0.328682,0.179
1785587144.926,0.329727,0.007266,0.329807,0.243
1785587144.960,0.327950,0.005251,0.327992,0.182
1785587144.992,0.331649,0.005863,0.331701,0.186
1785587145.025,0.335811,0.004773,0.335845,0.780
1785587145.058,0.328613,0.003861,0.328636,1.028
1785587145.096,0.321359,-0.000796,0.321360,1.031
1785587145.127,0.328494,-0.001084,0.328496,1.001
1785587145.161,0.344489,0.003794,0.344510,0.951
1785587145.193,0.333701,0.005783,0.333751,1.026
1785587145.226,0.314243,0.005619,0.314294,1.098
1785587145.262,0.323019,0.010374,0.323186,0.978
1785587145.293,0.340521,0.018153,0.341005,0.925
1785587145.325,0.269761,0.012352,0.270044,0.818
1785587145.359,0.156658,0.007740,0.156849,0.487
1785587145.392,0.104729,0.011603,0.105369,0.071
1785587145.427,0.105571,0.014894,0.106617,0.196
