time_sec,forward_speed_mps,lateral_speed_mps,total_speed_mps,yaw_rate_deg_s
1785587705.179,0.324140,0.013224,0.324410,-0.522
1785587705.212,0.327157,0.010436,0.327323,-0.425
1785587705.246,0.338492,0.005082,0.338530,-0.397
1785587705.278,0.341895,0.002990,0.341908,-0.428
1785587705.313,0.340739,0.001431,0.340742,-0.404
1785587705.346,0.331496,0.007049,0.331571,-0.400
1785587705.380,0.328490,0.012654,0.328734,-0.483
1785587705.416,0.330833,0.009873,0.330980,-0.497
1785587705.447,0.339604,-0.004201,0.339630,-0.546
1785587705.480,0.340107,-0.011701,0.340308,-0.447
1785587705.512,0.337313,-0.006804,0.337381,-0.230
1785587705.545,0.334448,0.004803,0.334482,-0.068
1785587705.579,0.337711,0.006881,0.337781,-0.117
1785587705.614,0.336420,0.001533,0.336423,-0.317
1785587705.647,0.333563,-0.002064,0.333569,-0.322
1785587705.680,0.333732,-0.004196,0.333758,0.137
1785587705.713,0.332522,-0.000114,0.332522,0.428
1785587705.745,0.332703,0.007106,0.332779,0.477
1785587705.781,0.330476,0.010169,0.330632,0.146
1785587705.812,0.329678,0.007571,0.329765,0.038
1785587705.844,0.212203,0.014538,0.212701,-0.285
1785587705.881,0.124543,0.004207,0.124614,0.214
1785587705.914,0.105487,-0.002061,0.105507,0.514
